air,,
Wavelength (nm),Abs,
349,0.01601172984,
348,3.202212247E-5,
347,-0.000976975658,
346,0.0008403462125,
345,7.937363262E-5,
344,2.857905019E-5,
343,-0.0009473243845,
342,-0.0005125502357,
341,-0.0004937270423,
340,0.0002570719516,
339,-0.0006988245295,
338,-5.974070518E-5,
337,-0.0001012541034,
336,-0.000121698773,
335,-7.646041922E-5,
334,-0.0002479167888,
333,0.001043914584,
332,7.561949315E-5,
331,0.0001638114045,
330,0.0004068849958,
329,0.0002444064012,
328,0.0005367405829,
327,0.0001292160887,
326,-0.0007839474711,
325,0.0002489390317,
324,-0.0004932616721,
323,-0.000951767026,
322,-0.0007278726553,
321,-0.0004921756918,
320,-0.0006087734946,
319,0.0003100692411,
318,-2.091535862E-5,
317,8.470714965E-5,
316,-0.0006712736213,
315,-0.0001810604881,
314,-0.0004836428852,
313,0.001223643427,
312,-0.000192290172,
311,-0.001265376457,
310,-0.00148450525,
309,-0.000658402103,
308,-4.64369441E-5,
307,-0.0003717186919,
306,-0.0009297082433,
305,-0.0004899002961,
304,-0.0009816763923,
303,-0.000192290172,
302,-0.0009422100848,
301,-0.0009199958295,
300,-0.0008890489698,
299,-0.000165379839,
298,-0.000261731795,
297,-0.0006293493789,
296,-0.001103823306,
295,-0.001020725816,
294,-0.0002442430705,
293,-0.0010712886,
292,-0.0008761839126,
291,-0.0005744954105,
290,0.0001034785455,
289,-0.001664793352,
288,-0.0006719455705,
287,-0.0006927769282,
286,-0.0009564679349,
285,-0.0005872659967,
284,-0.0004664734006,
283,-0.0004578366934,
282,-0.0007403285708,
281,8.804710524E-5,
280,-0.0005370604922,
279,-0.000374305062,
278,-0.001011583605,
277,-0.0006418598932,
276,-0.000585456437,
275,-0.0005357160699,
274,-0.0005576914991,
273,-0.0008212061366,
272,-0.0005343716475,
271,-0.0003354043583,
270,-0.0003448712232,
269,-0.0002327042748,
268,-0.0004726793268,
267,-0.0005566056352,
266,-0.000391219568,
265,1.63602399E-5,
264,-0.0006712736213,
263,-0.0006366902962,
262,-0.0008422370302,
261,-0.000669877918,
260,-0.0007676684181,
259,-0.0006757708034,
258,-0.0001638272806,
257,-0.000271769386,
256,-0.0007080767537,
255,-0.0002709415567,
254,-0.0007312321686,
253,-0.0007503034431,
252,-0.00102150056,
251,-0.0007493214798,
250,-0.0007900971686,
249,-0.0005177212879,
248,-0.0003636491019,
247,-0.0009430883219,
246,-0.0003008460335,
245,-0.0005451785401,
244,-0.0007543346728,
243,-0.0009255753248,
242,-0.0004887625691,
241,-0.0003684081021,
240,-0.0003024498583,
239,-0.0002304275258,
238,-0.0004581987159,
237,-4.027670002E-5,
236,-0.0002936546807,
235,-0.0002887396258,
234,-0.0004502858792,
233,-0.000609290495,
232,-0.0002024328569,
231,-0.0005596562987,
230,-0.0008911156328,
229,-0.0001391924307,
228,-0.0002695963194,
227,-0.0003736843355,
226,-0.0004568540608,
225,-0.0001246489264,
224,0.0001521843806,
223,-4.353801705E-5,
222,9.555561701E-5,
221,-0.0004516305635,
220,9.635826427E-5,

air,
air
Collection Time: 24/02/2025 11:26:41 AM
Operator Name  :
Scan Software Version: 3.00(182)
Parameter List :
Instrument                        Cary 300
Instrument Version                9.00
Start (nm)                        349.00
Stop (nm)                         220.00
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.000
UV-Vis Data Interval (nm)         1.000
UV-Vis Ave. Time (sec)            0.100
UV-Vis SBW (nm)                   2.0
Beam Mode                         Double
Signal-to-noise Mode              Off
UV Source                         On
Vis Source                        On
Source Changeover (nm)            350.00
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name                E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-09-05-RTG-standard.MSW
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-09-05-RTG-standard.MSW
Date/Time stamp: 5/09/2024 12:56:21 PM
Method Modifications:
Opened E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Saved as E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-09-05-RTG-standard.MSW
Opened E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-09-05-RTG-standard.MSW
End Method Modifications
<SBW (nm)> , 2.00
<Energy> , 160.00
<Current Wavelength> , 220.00

