x51 t12,,
Wavelength (nm),Abs,
349,0.1177705824,
348,0.1014905572,
347,0.1002160981,
346,0.1023840681,
345,0.1024819613,
344,0.1022791639,
343,0.1031291336,
342,0.1038451567,
341,0.1044866219,
340,0.1057957634,
339,0.1069902778,
338,0.1063870713,
337,0.1071779653,
336,0.1073507443,
335,0.1082731485,
334,0.1090531126,
333,0.10973645,
332,0.1106971726,
331,0.1108360812,
330,0.1127309501,
329,0.1130656153,
328,0.1143355668,
327,0.114923276,
326,0.1155543104,
325,0.1176709831,
324,0.117309384,
323,0.1182728186,
322,0.1204148009,
321,0.1213057786,
320,0.1216491759,
319,0.1226987913,
318,0.1233895198,
317,0.1259198934,
316,0.1272628009,
315,0.1288036704,
314,0.1297561973,
313,0.1339728981,
312,0.1351095289,
311,0.1367177665,
310,0.1399746537,
309,0.1439217478,
308,0.1420670301,
307,0.1477796584,
306,0.1546274424,
305,0.1646835953,
304,0.1766519547,
303,0.1924123764,
302,0.2108780444,
301,0.2341634184,
300,0.2601905763,
299,0.289521873,
298,0.318846494,
297,0.3465080261,
296,0.3742425442,
295,0.4006020427,
294,0.425852567,
293,0.4518499672,
292,0.4789998531,
291,0.5048382282,
290,0.5302779675,
289,0.5510790348,
288,0.570625186,
287,0.5904344916,
286,0.6071801782,
285,0.6246380806,
284,0.6395322084,
283,0.6553105712,
282,0.6698395014,
281,0.6828995943,
280,0.6959425807,
279,0.7102760077,
278,0.7228057384,
277,0.7367271185,
276,0.7506646514,
275,0.7643489838,
274,0.7771921158,
273,0.7904400826,
272,0.8031942248,
271,0.8153555989,
270,0.8255887032,
269,0.8359210491,
268,0.845336318,
267,0.8536801934,
266,0.8615202904,
265,0.868475914,
264,0.8732039332,
263,0.8764438629,
262,0.8799927831,
261,0.8799576163,
260,0.8788898587,
259,0.8768765926,
258,0.8738057613,
257,0.8692941666,
256,0.8643321991,
255,0.8585796952,
254,0.8524146676,
253,0.8474018574,
252,0.8405131102,
251,0.8343031406,
250,0.828230083,
249,0.821256578,
248,0.8152300715,
247,0.8091244102,
246,0.8049125671,
245,0.8001627922,
244,0.7993134856,
243,0.7991124988,
242,0.800155282,
241,0.8046543598,
240,0.8105294704,
239,0.81886971,
238,0.8304619193,
237,0.846334219,
236,0.8656351566,
235,0.8895267248,
234,0.9182926416,
233,0.9508603215,
232,0.9905925393,
231,1.033015013,
230,1.082869291,
229,1.138217449,
228,1.201525211,
227,1.2714293,
226,1.352972269,
225,1.444078445,
224,1.548227668,
223,1.668065667,
222,1.807036042,
221,1.969720006,
220,2.157351017,

x51 t12,
x51 t12
Collection Time: 1/10/2024 3:23:48 PM
Operator Name  :
Scan Software Version: 3.00(182)
Parameter List :
Instrument                        Cary 300
Instrument Version                9.00
Start (nm)                        349.00
Stop (nm)                         220.00
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.000
UV-Vis Data Interval (nm)         1.000
UV-Vis Ave. Time (sec)            0.100
UV-Vis SBW (nm)                   2.0
Beam Mode                         Double
Signal-to-noise Mode              Off
UV Source                         On
Vis Source                        On
Source Changeover (nm)            350.00
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name                E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Date/Time stamp: 14/05/2024 10:46:35 AM
Method Modifications:
Opened E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Saved as E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Opened E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
End Method Modifications
<SBW (nm)> , 2.00
<Energy> , 160.00
<Current Wavelength> , 220.00

