x90 t5,,
Wavelength (nm),Abs,
349,0.07369387895,
348,0.05723059177,
347,0.05893910304,
346,0.05930194631,
345,0.06040595099,
344,0.0598173514,
343,0.06058793142,
342,0.06132771447,
341,0.06043573096,
340,0.06242457405,
339,0.06196640059,
338,0.06259039044,
337,0.06396377832,
336,0.06289498508,
335,0.06514909118,
334,0.06507968158,
333,0.06690689176,
332,0.0666352883,
331,0.06669528782,
330,0.06778026372,
329,0.06813885272,
328,0.0693314746,
327,0.07072525471,
326,0.07066527754,
325,0.07169958949,
324,0.0730996877,
323,0.07411565632,
322,0.07538551092,
321,0.07708381861,
320,0.07642064244,
319,0.07911612093,
318,0.07942243665,
317,0.08266673237,
316,0.08224814385,
315,0.08429849893,
314,0.08506635576,
313,0.08757735044,
312,0.08921448141,
311,0.09111887962,
310,0.09269461781,
309,0.09747711569,
308,0.1009585485,
307,0.105254598,
306,0.1121241078,
305,0.1212332547,
304,0.1318003982,
303,0.1453125179,
302,0.1619831026,
301,0.182281971,
300,0.2045614272,
299,0.2299081385,
298,0.2567509413,
297,0.2806183994,
296,0.3052455783,
295,0.3284124136,
294,0.3514202535,
293,0.3741262257,
292,0.3981184363,
291,0.4211510122,
290,0.4443449676,
289,0.4627578259,
288,0.4813829958,
287,0.4999687076,
286,0.5164946914,
285,0.5335858464,
284,0.5498880744,
283,0.5662463307,
282,0.5825215578,
281,0.598672986,
280,0.6150770187,
279,0.6315981746,
278,0.6480268836,
277,0.6659048796,
276,0.6832231283,
275,0.7005162835,
274,0.7182934284,
273,0.7337753773,
272,0.7510697246,
271,0.7662690878,
270,0.7804596424,
269,0.7951592803,
268,0.8086237907,
267,0.8206028938,
266,0.8317174911,
265,0.842097342,
264,0.8501883149,
263,0.8575767279,
262,0.8630817533,
261,0.8663905859,
260,0.8683424592,
259,0.8682323694,
258,0.8673494458,
257,0.864874959,
256,0.8619987369,
255,0.8583557606,
254,0.8544678688,
253,0.8511665463,
252,0.8469002247,
251,0.8418341279,
250,0.8360502124,
249,0.8306107521,
248,0.8253775239,
247,0.8198260665,
246,0.8158243895,
245,0.8128175735,
244,0.8107764721,
243,0.810125649,
242,0.8118853569,
241,0.8150237799,
240,0.8200524449,
239,0.826900363,
238,0.8371940255,
237,0.850771904,
236,0.8681950569,
235,0.8901817203,
234,0.9148148298,
233,0.9450721145,
232,0.9813256264,
231,1.020094872,
230,1.067359447,
229,1.119852185,
228,1.180084586,
227,1.249720454,
226,1.328458071,
225,1.42068243,
224,1.528917909,
223,1.651322246,
222,1.796373367,
221,1.963932872,
220,2.159786224,

x90 t5,
x90 t5
Collection Time: 17/02/2025 11:41:23 AM
Operator Name  :
Scan Software Version: 3.00(182)
Parameter List :
Instrument                        Cary 300
Instrument Version                9.00
Start (nm)                        349.00
Stop (nm)                         220.00
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.000
UV-Vis Data Interval (nm)         1.000
UV-Vis Ave. Time (sec)            0.100
UV-Vis SBW (nm)                   2.0
Beam Mode                         Double
Signal-to-noise Mode              Off
UV Source                         On
Vis Source                        On
Source Changeover (nm)            350.00
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name                E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Date/Time stamp: 14/05/2024 10:46:35 AM
Method Modifications:
Opened E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Saved as E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Opened E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
End Method Modifications
<SBW (nm)> , 2.00
<Energy> , 164.00
<Current Wavelength> , 220.00

